"TIME","GEO","GEO_LABEL","UNIT","UNIT_LABEL","Value"
"2007","EL54","Ipeiros","PC","Percentage",":"
"2007","EL6","Kentriki Ellada","PC","Percentage","31.7"
"2007","EL61","Thessalia","PC","Percentage",":"
"2007","EL62","Ionia Nisia","PC","Percentage",":"
"2007","EL63","Dytiki Ellada","PC","Percentage",":"
"2007","EL64","Sterea Ellada","PC","Percentage",":"
"2007","EL65","Peloponnisos","PC","Percentage",":"
"2007","EL3","Attiki","PC","Percentage","22.7"
"2007","EL30","Attiki","PC","Percentage",":"
"2007","EL4","Nisia Aigaiou, Kriti","PC","Percentage","27.5"
"2007","EL41","Voreio Aigaio","PC","Percentage",":"
"2007","EL42","Notio Aigaio","PC","Percentage",":"
"2007","EL43","Kriti","PC","Percentage",":"
"2007","ES","Spain","PC","Percentage","23.3"
"2007","ES1","Noroeste (ES)","PC","Percentage","21.1"
"2007","ES11","Galicia","PC","Percentage","23.1"
"2007","ES12","Principado de Asturias","PC","Percentage","18.6"
"2007","ES13","Cantabria","PC","Percentage","16.2"
"2007","ES2","Noreste (ES)","PC","Percentage","16.2"
"2007","ES21","País Vasco","PC","Percentage","15.9"
"2007","ES22","Comunidad Foral de Navarra","PC","Percentage","8.5"
"2007","ES23","La Rioja","PC","Percentage","22.2"
"2007","ES24","Aragón","PC","Percentage","19.0"
"2007","ES3","Comunidad de Madrid","PC","Percentage","16.0"
"2007","ES30","Comunidad de Madrid","PC","Percentage","16.0"
"2007","ES4","Centro (ES)","PC","Percentage","31.0"
"2007","ES41","Castilla y León","PC","Percentage","25.9"
"2007","ES42","Castilla-la Mancha","PC","Percentage","30.8"
"2007","ES43","Extremadura","PC","Percentage","43.4"
"2007","ES5","Este (ES)","PC","Percentage","18.5"
"2007","ES51","Cataluña","PC","Percentage","16.9"
"2007","ES52","Comunidad Valenciana","PC","Percentage","20.5"
"2007","ES53","Illes Balears","PC","Percentage","21.1"
"2007","ES6","Sur (ES)","PC","Percentage","32.8"
"2007","ES61","Andalucía","PC","Percentage","33.1"
"2007","ES62","Región de Murcia","PC","Percentage","31.0"
"2007","ES63","Ciudad Autónoma de Ceuta (ES)","PC","Percentage","40.7"
"2007","ES64","Ciudad Autónoma de Melilla (ES)","PC","Percentage","29.4"
"2007","ES7","Canarias (ES)","PC","Percentage","29.3"
"2007","ES70","Canarias (ES)","PC","Percentage","29.3"
"2007","FR","France","PC","Percentage","19.0"
"2007","HR","Croatia","PC","Percentage",":"
"2007","HR03","Jadranska Hrvatska","PC","Percentage",":"
"2007","HR04","Kontinentalna Hrvatska","PC","Percentage",":"
"2007","IT","Italy","PC","Percentage","26.0"
"2007","ITC","Nord-Ovest","PC","Percentage","16.9"
"2007","ITC1","Piemonte","PC","Percentage","17.9"
"2007","ITC2","Valle d'Aosta/Vallée d'Aoste","PC","Percentage","11.7"
"2007","ITC3","Liguria","PC","Percentage","21.3"
"2007","ITC4","Lombardia","PC","Percentage","15.8"
"2007","ITH","Nord-Est","PC","Percentage","14.6"
"2007","ITH1","Provincia Autonoma di Bolzano/Bozen","PC","Percentage","12.3"
"2007","ITH2","Provincia Autonoma di Trento","PC","Percentage","7.5"
"2007","ITH3","Veneto","PC","Percentage","16.3"
"2007","ITH4","Friuli-Venezia Giulia","PC","Percentage","16.6"
"2007","ITH5","Emilia-Romagna","PC","Percentage","13.3"
"2007","ITI","Centro (IT)","PC","Percentage","18.8"
"2007","ITI1","Toscana","PC","Percentage","14.5"
"2007","ITI2","Umbria","PC","Percentage","18.0"
"2007","ITI3","Marche","PC","Percentage","16.7"
"2007","ITI4","Lazio","PC","Percentage","22.5"
"2007","ITF","Sud","PC","Percentage","41.4"
"2007","ITF1","Abruzzo","PC","Percentage","25.5"
"2007","ITF2","Molise","PC","Percentage","33.0"
"2007","ITF3","Campania","PC","Percentage","45.5"
"2007","ITF4","Puglia","PC","Percentage","40.6"
"2007","ITF5","Basilicata","PC","Percentage","37.3"
"2007","ITF6","Calabria","PC","Percentage","44.1"
"2007","ITG","Isole","PC","Percentage","45.5"
"2007","ITG1","Sicilia","PC","Percentage","50.5"
"2007","ITG2","Sardegna","PC","Percentage","30.3"
"2007","CY","Cyprus","PC","Percentage","25.2"
"2007","LV","Latvia","PC","Percentage","35.1"
"2007","LT","Lithuania","PC","Percentage","28.7"
"2007","LU","Luxembourg","PC","Percentage","15.9"
"2007","HU","Hungary","PC","Percentage","29.4"
"2007","HU1","Közép-Magyarország","PC","Percentage","23.2"
"2007","HU11","Budapest","PC","Percentage",":"
"2007","HU12","Pest","PC","Percentage",":"
"2007","HU10","Közép-Magyarország (NUTS 2013)","PC","Percentage","23.2"
"2007","HU2","Dunántúl","PC","Percentage","27.1"
"2007","HU21","Közép-Dunántúl","PC","Percentage","27.6"
"2007","HU22","Nyugat-Dunántúl","PC","Percentage","19.4"
"2007","HU23","Dél-Dunántúl","PC","Percentage","34.4"
"2007","HU3","Alföld és Észak","PC","Percentage","35.5"
"2007","HU31","Észak-Magyarország","PC","Percentage","43.4"
"2007","HU32","Észak-Alföld","PC","Percentage","33.8"
"2007","HU33","Dél-Alföld","PC","Percentage","29.9"
"2007","MT","Malta","PC","Percentage","19.7"
"2007","NL","Netherlands","PC","Percentage","15.7"
"2007","NL1","Noord-Nederland","PC","Percentage",":"
"2007","NL11","Groningen","PC","Percentage",":"
"2007","NL12","Friesland (NL)","PC","Percentage",":"
"2007","NL13","Drenthe","PC","Percentage",":"
"2007","NL2","Oost-Nederland","PC","Percentage",":"
"2007","NL21","Overijssel","PC","Percentage",":"
"2007","NL22","Gelderland","PC","Percentage",":"
"2007","NL23","Flevoland","PC","Percentage",":"
"2007","NL3","West-Nederland","PC","Percentage",":"
"2007","NL31","Utrecht","PC","Percentage",":"
"2007","NL32","Noord-Holland","PC","Percentage",":"
"2007","NL33","Zuid-Holland","PC","Percentage",":"
"2007","NL34","Zeeland","PC","Percentage",":"
"2007","NL4","Zuid-Nederland","PC","Percentage",":"
"2007","NL41","Noord-Brabant","PC","Percentage",":"
"2007","NL42","Limburg (NL)","PC","Percentage",":"
"2007","AT","Austria","PC","Percentage","16.7"
"2007","AT11","Burgenland (AT)","PC","Percentage",":"
"2007","AT12","Niederösterreich","PC","Percentage",":"
"2007","AT13","Wien","PC","Percentage",":"
"2007","AT21","Kärnten","PC","Percentage",":"
"2007","AT22","Steiermark","PC","Percentage",":"
"2007","AT31","Oberösterreich","PC","Percentage",":"
"2007","AT32","Salzburg","PC","Percentage",":"
"2007","AT33","Tirol","PC","Percentage",":"
"2007","AT34","Vorarlberg","PC","Percentage",":"
"2007","PL","Poland","PC","Percentage","34.4"
"2007","PL1","Region Centralny (NUTS 2013)","PC","Percentage",":"
"2007","PL2","Makroregion Poludniowy","PC","Percentage",":"
"2007","PL3","Region Wschodni (NUTS 2013)","PC","Percentage",":"
"2007","PL4","Makroregion Pólnocno-Zachodni","PC","Percentage",":"
"2007","PL5","Makroregion Poludniowo-Zachodni","PC","Percentage",":"
"2007","PL6","Makroregion Pólnocny","PC","Percentage",":"
"2007","PL7","Makroregion Centralny","PC","Percentage",":"
"2007","PL8","Makroregion Wschodni","PC","Percentage",":"
"2007","PL9","Makroregion Województwo Mazowieckie","PC","Percentage",":"
"2007","PT","Portugal","PC","Percentage","25.0"
"2007","RO","Romania","PC","Percentage","47.0"
"2007","RO1","Macroregiunea unu","PC","Percentage","39.4"
"2007","RO11","Nord-Vest","PC","Percentage","39.2"
"2007","RO12","Centru","PC","Percentage","39.5"
"2007","RO2","Macroregiunea doi","PC","Percentage","55.0"
"2007","RO21","Nord-Est","PC","Percentage","56.7"
"2007","RO22","Sud-Est","PC","Percentage","52.9"
"2007","RO3","Macroregiunea trei","PC","Percentage","45.9"
"2007","RO31","Sud - Muntenia","PC","Percentage","52.0"
"2007","RO32","Bucuresti - Ilfov","PC","Percentage","37.3"
"2007","RO4","Macroregiunea patru","PC","Percentage","45.9"
"2007","RO41","Sud-Vest Oltenia","PC","Percentage","57.0"
"2007","RO42","Vest","PC","Percentage","33.0"
"2007","SI","Slovenia","PC","Percentage","17.1"
"2007","SI03","Vzhodna Slovenija","PC","Percentage",":"
"2007","SI01","Vzhodna Slovenija (NUTS 2010)","PC","Percentage",":"
"2007","SI04","Zahodna Slovenija","PC","Percentage",":"
"2007","SI02","Zahodna Slovenija (NUTS 2010)","PC","Percentage",":"
"2007","SK","Slovakia","PC","Percentage","21.3"
"2007","SK01","Bratislavský kraj","PC","Percentage","14.9"
"2007","SK02","Západné Slovensko","PC","Percentage","18.2"
"2007","SK03","Stredné Slovensko","PC","Percentage","20.5"
"2007","SK04","Východné Slovensko","PC","Percentage","28.3"
"2007","FI","Finland","PC","Percentage","17.4"
"2007","FI1","Manner-Suomi","PC","Percentage","17.5"
"2007","FI13","Itä-Suomi (NUTS 2006)","PC","Percentage","23.7"
"2007","FI18","Etelä-Suomi (NUTS 2006)","PC","Percentage","15.3"
"2007","FI19_20","Länsi-Suomi, Åland","PC","Percentage","17.5"
"2007","FI1A","Pohjois-Suomi (NUTS 2006)","PC","Percentage","19.5"
"2007","FI1B","Helsinki-Uusimaa","PC","Percentage",":"
"2007","FI1C","Etelä-Suomi","PC","Percentage",":"
"2007","FI1D","Pohjois- ja Itä-Suomi","PC","Percentage",":"
"2007","SE","Sweden","PC","Percentage","13.9"
"2007","SE1","Östra Sverige","PC","Percentage",":"
"2007","SE11","Stockholm","PC","Percentage",":"
"2007","SE12","Östra Mellansverige","PC","Percentage",":"
"2007","SE2","Södra Sverige","PC","Percentage",":"
"2007","SE21","Småland med öarna","PC","Percentage",":"
"2007","SE22","Sydsverige","PC","Percentage",":"
"2007","SE23","Västsverige","PC","Percentage",":"
"2007","SE3","Norra Sverige","PC","Percentage",":"
"2007","SE31","Norra Mellansverige","PC","Percentage",":"
"2007","SE32","Mellersta Norrland","PC","Percentage",":"
"2007","SE33","Övre Norrland","PC","Percentage",":"
"2007","UK","United Kingdom","PC","Percentage","22.6"
"2007","IS","Iceland","PC","Percentage","13.0"
"2007","NO","Norway","PC","Percentage","16.6"
"2007","NO01","Oslo og Akershus","PC","Percentage","17.2"
"2007","NO02","Hedmark og Oppland","PC","Percentage","17.3"
"2007","NO03","Sør-Østlandet","PC","Percentage","16.1"
"2007","NO04","Agder og Rogaland","PC","Percentage","14.0"
"2007","NO05","Vestlandet","PC","Percentage","16.4"
"2007","NO06","Trøndelag","PC","Percentage","17.1"
"2007","NO07","Nord-Norge","PC","Percentage","18.6"
"2007","CH","Switzerland","PC","Percentage","17.9"
"2007","CH01","Région lémanique","PC","Percentage",":"
"2007","CH02","Espace Mittelland","PC","Percentage",":"
"2007","CH03","Nordwestschweiz","PC","Percentage",":"
"2007","CH04","Zürich","PC","Percentage",":"
"2007","CH05","Ostschweiz","PC","Percentage",":"
"2007","CH06","Zentralschweiz","PC","Percentage",":"
"2007","CH07","Ticino","PC","Percentage",":"
"2007","MK","North Macedonia","PC","Percentage",":"
"2007","RS","Serbia","PC","Percentage",":"
"2007","RS1","Srbija - sever","PC","Percentage",":"
"2007","RS2","Srbija - jug","PC","Percentage",":"
"2007","TR","Turkey","PC","Percentage","64.4"
"2008","BE","Belgium","PC","Percentage","20.8"
"2008","BG","Bulgaria","PC","Percentage","44.8"
"2008","BG3","Severna i yugoiztochna Bulgaria","PC","Percentage","51.3"
"2008","BG31","Severozapaden","PC","Percentage","52.5"
"2008","BG32","Severen tsentralen","PC","Percentage","54.5"
"2008","BG33","Severoiztochen","PC","Percentage","48.3"
"2008","BG34","Yugoiztochen","PC","Percentage","50.1"
"2008","BG4","Yugozapadna i yuzhna tsentralna Bulgaria","PC","Percentage","37.7"
"2008","BG41","Yugozapaden","PC","Percentage","33.8"
"2008","BG42","Yuzhen tsentralen","PC","Percentage","43.1"
"2008","CZ","Czechia","PC","Percentage","15.3"
"2008","CZ01","Praha","PC","Percentage","9.9"
"2008","CZ02","Strední Cechy","PC","Percentage","12.8"
"2008","CZ03","Jihozápad","PC","Percentage","11.5"
"2008","CZ04","Severozápad","PC","Percentage","22.9"
"2008","CZ05","Severovýchod","PC","Percentage","13.5"
"2008","CZ06","Jihovýchod","PC","Percentage","13.8"
"2008","CZ07","Strední Morava","PC","Percentage","17.6"
"2008","CZ08","Moravskoslezsko","PC","Percentage","21.6"
"2008","DK","Denmark","PC","Percentage","16.3"
"2008","DK01","Hovedstaden","PC","Percentage","18.2"
"2008","DK02","Sjælland","PC","Percentage","14.4"
"2008","DK03","Syddanmark","PC","Percentage","13.2"
"2008","DK04","Midtjylland","PC","Percentage","17.2"
"2008","DK05","Nordjylland","PC","Percentage","19.0"
"2008","DE","Germany (until 1990 former territory of the FRG)","PC","Percentage","20.1"
"2008","DE11","Stuttgart","PC","Percentage",":"
"2008","DE12","Karlsruhe","PC","Percentage",":"
"2008","DE13","Freiburg","PC","Percentage",":"
"2008","DE14","Tübingen","PC","Percentage",":"
"2008","DE21","Oberbayern","PC","Percentage",":"
"2008","DE22","Niederbayern","PC","Percentage",":"
"2008","DE23","Oberpfalz","PC","Percentage",":"
"2008","DE24","Oberfranken","PC","Percentage",":"
"2008","DE25","Mittelfranken","PC","Percentage",":"
"2008","DE26","Unterfranken","PC","Percentage",":"
"2008","DE27","Schwaben","PC","Percentage",":"
"2008","DE30","Berlin","PC","Percentage",":"
"2008","DE40","Brandenburg","PC","Percentage",":"
"2008","DE50","Bremen","PC","Percentage",":"
"2008","DE60","Hamburg","PC","Percentage",":"
"2008","DE71","Darmstadt","PC","Percentage",":"
"2008","DE72","Gießen","PC","Percentage",":"
"2008","DE73","Kassel","PC","Percentage",":"
"2008","DE80","Mecklenburg-Vorpommern","PC","Percentage",":"
"2008","DE91","Braunschweig","PC","Percentage",":"
"2008","DE92","Hannover","PC","Percentage",":"
"2008","DE93","Lüneburg","PC","Percentage",":"
"2008","DE94","Weser-Ems","PC","Percentage",":"
"2008","DEA1","Düsseldorf","PC","Percentage",":"
"2008","DEA2","Köln","PC","Percentage",":"
"2008","DEA3","Münster","PC","Percentage",":"
"2008","DEA4","Detmold","PC","Percentage",":"
"2008","DEA5","Arnsberg","PC","Percentage",":"
"2008","DEB1","Koblenz","PC","Percentage",":"
"2008","DEB2","Trier","PC","Percentage",":"
"2008","DEB3","Rheinhessen-Pfalz","PC","Percentage",":"
"2008","DEC0","Saarland","PC","Percentage",":"
"2008","DED2","Dresden","PC","Percentage",":"
"2008","DED4","Chemnitz","PC","Percentage",":"
"2008","DED5","Leipzig","PC","Percentage",":"
"2008","DEE0","Sachsen-Anhalt","PC","Percentage",":"
"2008","DEF0","Schleswig-Holstein","PC","Percentage",":"
"2008","DEG0","Thüringen","PC","Percentage",":"
"2008","EE","Estonia","PC","Percentage","21.8"
"2008","IE","Ireland","PC","Percentage","23.7"
"2008","IE04","Northern and Western","PC","Percentage",":"
"2008","IE05","Southern","PC","Percentage",":"
"2008","IE06","Eastern and Midland","PC","Percentage",":"
"2008","IE01","Border, Midland and Western (NUTS 2013)","PC","Percentage","28.6"
"2008","IE02","Southern and Eastern (NUTS 2013)","PC","Percentage","21.8"
"2008","EL","Greece","PC","Percentage","28.1"
"2008","EL5","Voreia Ellada","PC","Percentage","32.6"
"2008","EL51","Anatoliki Makedonia, Thraki","PC","Percentage",":"
"2008","EL52","Kentriki Makedonia","PC","Percentage",":"
"2008","EL53","Dytiki Makedonia","PC","Percentage",":"
"2008","EL54","Ipeiros","PC","Percentage",":"
"2008","EL6","Kentriki Ellada","PC","Percentage","32.3"
"2008","EL61","Thessalia","PC","Percentage",":"
"2008","EL62","Ionia Nisia","PC","Percentage",":"
"2008","EL63","Dytiki Ellada","PC","Percentage",":"
"2008","EL64","Sterea Ellada","PC","Percentage",":"
"2008","EL65","Peloponnisos","PC","Percentage",":"
"2008","EL3","Attiki","PC","Percentage","22.4"
"2008","EL30","Attiki","PC","Percentage",":"
"2008","EL4","Nisia Aigaiou, Kriti","PC","Percentage","26.2"
"2008","EL41","Voreio Aigaio","PC","Percentage",":"
"2008","EL42","Notio Aigaio","PC","Percentage",":"
"2008","EL43","Kriti","PC","Percentage",":"
"2008","ES","Spain","PC","Percentage","23.8"
"2008","ES1","Noroeste (ES)","PC","Percentage","23.0"
"2008","ES11","Galicia","PC","Percentage","25.1"
"2008","ES12","Principado de Asturias","PC","Percentage","19.5"
"2008","ES13","Cantabria","PC","Percentage","19.9"
"2008","ES2","Noreste (ES)","PC","Percentage","14.5"
"2008","ES21","País Vasco","PC","Percentage","13.9"
"2008","ES22","Comunidad Foral de Navarra","PC","Percentage","8.6"
"2008","ES23","La Rioja","PC","Percentage","19.6"
"2008","ES24","Aragón","PC","Percentage","17.1"
"2008","ES3","Comunidad de Madrid","PC","Percentage","19.3"
"2008","ES30","Comunidad de Madrid","PC","Percentage","19.3"
"2008","ES4","Centro (ES)","PC","Percentage","27.3"
"2008","ES41","Castilla y León","PC","Percentage","21.4"
"2008","ES42","Castilla-la Mancha","PC","Percentage","28.8"
"2008","ES43","Extremadura","PC","Percentage","37.9"
"2008","ES5","Este (ES)","PC","Percentage","20.7"
"2008","ES51","Cataluña","PC","Percentage","15.6"
"2008","ES52","Comunidad Valenciana","PC","Percentage","27.5"
"2008","ES53","Illes Balears","PC","Percentage","23.6"
"2008","ES6","Sur (ES)","PC","Percentage","31.1"
"2008","ES61","Andalucía","PC","Percentage","31.6"
"2008","ES62","Región de Murcia","PC","Percentage","27.5"
"2008","ES63","Ciudad Autónoma de Ceuta (ES)","PC","Percentage","43.4"
"2008","ES64","Ciudad Autónoma de Melilla (ES)","PC","Percentage","24.6"
"2008","ES7","Canarias (ES)","PC","Percentage","34.8"
"2008","ES70","Canarias (ES)","PC","Percentage","34.8"
"2008","FR","France","PC","Percentage","18.5"
"2008","HR","Croatia","PC","Percentage",":"
"2008","HR03","Jadranska Hrvatska","PC","Percentage",":"
"2008","HR04","Kontinentalna Hrvatska","PC","Percentage",":"
"2008","IT","Italy","PC","Percentage","25.5"
"2008","ITC","Nord-Ovest","PC","Percentage","15.8"
"2008","ITC1","Piemonte","PC","Percentage","17.0"
"2008","ITC2","Valle d'Aosta/Vallée d'Aoste","PC","Percentage","11.2"
"2008","ITC3","Liguria","PC","Percentage","19.8"
"2008","ITC4","Lombardia","PC","Percentage","14.7"
"2008","ITH","Nord-Est","PC","Percentage","14.3"
"2008","ITH1","Provincia Autonoma di Bolzano/Bozen","PC","Percentage","11.8"
"2008","ITH2","Provincia Autonoma di Trento","PC","Percentage","8.3"
"2008","ITH3","Veneto","PC","Percentage","15.2"
"2008","ITH4","Friuli-Venezia Giulia","PC","Percentage","17.7"
"2008","ITH5","Emilia-Romagna","PC","Percentage","13.2"
"2008","ITI","Centro (IT)","PC","Percentage","18.6"
"2008","ITI1","Toscana","PC","Percentage","15.2"
"2008","ITI2","Umbria","PC","Percentage","17.8"
"2008","ITI3","Marche","PC","Percentage","16.5"
"2008","ITI4","Lazio","PC","Percentage","21.7"
"2008","ITF","Sud","PC","Percentage","41.6"
"2008","ITF1","Abruzzo","PC","Percentage","24.5"
"2008","ITF2","Molise","PC","Percentage","30.4"
"2008","ITF3","Campania","PC","Percentage","47.6"
"2008","ITF4","Puglia","PC","Percentage","38.2"
"2008","ITF5","Basilicata","PC","Percentage","39.4"
"2008","ITF6","Calabria","PC","Percentage","44.4"
"2008","ITG","Isole","PC","Percentage","44.9"
"2008","ITG1","Sicilia","PC","Percentage","48.2"
"2008","ITG2","Sardegna","PC","Percentage","35.0"
"2008","CY","Cyprus","PC","Percentage","23.3"
"2008","LV","Latvia","PC","Percentage","34.2"
"2008","LT","Lithuania","PC","Percentage","28.3"
"2008","LU","Luxembourg","PC","Percentage","15.5"
"2008","HU","Hungary","PC","Percentage","28.2"
"2008","HU1","Közép-Magyarország","PC","Percentage","23.1"
"2008","HU11","Budapest","PC","Percentage",":"
"2008","HU12","Pest","PC","Percentage",":"
"2008","HU10","Közép-Magyarország (NUTS 2013)","PC","Percentage","23.1"
"2008","HU2","Dunántúl","PC","Percentage","23.9"
"2008","HU21","Közép-Dunántúl","PC","Percentage","25.0"
"2008","HU22","Nyugat-Dunántúl","PC","Percentage","16.9"
"2008","HU23","Dél-Dunántúl","PC","Percentage","29.8"
"2008","HU3","Alföld és Észak","PC","Percentage","35.1"
"2008","HU31","Észak-Magyarország","PC","Percentage","39.7"
"2008","HU32","Észak-Alföld","PC","Percentage","35.2"
"2008","HU33","Dél-Alföld","PC","Percentage","30.7"
"2008","MT","Malta","PC","Percentage","20.1"
"2008","NL","Netherlands","PC","Percentage","14.9"
"2008","NL1","Noord-Nederland","PC","Percentage",":"
"2008","NL11","Groningen","PC","Percentage",":"
"2008","NL12","Friesland (NL)","PC","Percentage",":"
"2008","NL13","Drenthe","PC","Percentage",":"
"2008","NL2","Oost-Nederland","PC","Percentage",":"
"2008","NL21","Overijssel","PC","Percentage",":"
"2008","NL22","Gelderland","PC","Percentage",":"
"2008","NL23","Flevoland","PC","Percentage",":"
"2008","NL3","West-Nederland","PC","Percentage",":"
"2008","NL31","Utrecht","PC","Percentage",":"
"2008","NL32","Noord-Holland","PC","Percentage",":"
"2008","NL33","Zuid-Holland","PC","Percentage",":"
"2008","NL34","Zeeland","PC","Percentage",":"
"2008","NL4","Zuid-Nederland","PC","Percentage",":"
"2008","NL41","Noord-Brabant","PC","Percentage",":"
"2008","NL42","Limburg (NL)","PC","Percentage",":"
"2008","AT","Austria","PC","Percentage","20.6"
"2008","AT11","Burgenland (AT)","PC","Percentage",":"
"2008","AT12","Niederösterreich","PC","Percentage",":"
"2008","AT13","Wien","PC","Percentage",":"
"2008","AT21","Kärnten","PC","Percentage",":"
"2008","AT22","Steiermark","PC","Percentage",":"
"2008","AT31","Oberösterreich","PC","Percentage",":"
"2008","AT32","Salzburg","PC","Percentage",":"
"2008","AT33","Tirol","PC","Percentage",":"
"2008","AT34","Vorarlberg","PC","Percentage",":"
"2008","PL","Poland","PC","Percentage","30.5"
"2008","PL1","Region Centralny (NUTS 2013)","PC","Percentage",":"
"2008","PL2","Makroregion Poludniowy","PC","Percentage",":"
"2008","PL3","Region Wschodni (NUTS 2013)","PC","Percentage",":"
"2008","PL4","Makroregion Pólnocno-Zachodni","PC","Percentage",":"
"2008","PL5","Makroregion Poludniowo-Zachodni","PC","Percentage",":"
"2008","PL6","Makroregion Pólnocny","PC","Percentage",":"
"2008","PL7","Makroregion Centralny","PC","Percentage",":"
"2008","PL8","Makroregion Wschodni","PC","Percentage",":"
"2008","PL9","Makroregion Województwo Mazowieckie","PC","Percentage",":"
"2008","PT","Portugal","PC","Percentage","26.0"
"2008","RO","Romania","PC","Percentage","44.2"
"2008","RO1","Macroregiunea unu","PC","Percentage","36.9"
"2008","RO11","Nord-Vest","PC","Percentage","34.9"
"2008","RO12","Centru","PC","Percentage","39.0"
"2008","RO2","Macroregiunea doi","PC","Percentage","51.7"
"2008","RO21","Nord-Est","PC","Percentage","55.5"
"2008","RO22","Sud-Est","PC","Percentage","46.7"
"2008","RO3","Macroregiunea trei","PC","Percentage","41.1"
"2008","RO31","Sud - Muntenia","PC","Percentage","46.0"
"2008","RO32","Bucuresti - Ilfov","PC","Percentage","34.0"
"2008","RO4","Macroregiunea patru","PC","Percentage","46.2"
"2008","RO41","Sud-Vest Oltenia","PC","Percentage","56.6"
"2008","RO42","Vest","PC","Percentage","34.3"
"2008","SI","Slovenia","PC","Percentage","18.5"
"2008","SI03","Vzhodna Slovenija","PC","Percentage",":"
"2008","SI01","Vzhodna Slovenija (NUTS 2010)","PC","Percentage","22.3"
"2008","SI04","Zahodna Slovenija","PC","Percentage",":"
"2008","SI02","Zahodna Slovenija (NUTS 2010)","PC","Percentage","14.1"
"2008","SK","Slovakia","PC","Percentage","20.6"
"2008","SK01","Bratislavský kraj","PC","Percentage","13.3"
"2008","SK02","Západné Slovensko","PC","Percentage","17.8"
"2008","SK03","Stredné Slovensko","PC","Percentage","20.4"
"2008","SK04","Východné Slovensko","PC","Percentage","26.8"
"2008","FI","Finland","PC","Percentage","17.4"
"2008","FI1","Manner-Suomi","PC","Percentage","17.5"
"2008","FI13","Itä-Suomi (NUTS 2006)","PC","Percentage",":"
"2008","FI18","Etelä-Suomi (NUTS 2006)","PC","Percentage",":"
"2008","FI19_20","Länsi-Suomi, Åland","PC","Percentage","18.7"
"2008","FI1A","Pohjois-Suomi (NUTS 2006)","PC","Percentage",":"
"2008","FI1B","Helsinki-Uusimaa","PC","Percentage","12.1"
"2008","FI1C","Etelä-Suomi","PC","Percentage","18.9"
"2008","FI1D","Pohjois- ja Itä-Suomi","PC","Percentage","20.8"
"2008","SE","Sweden","PC","Percentage","16.7"
"2008","SE1","Östra Sverige","PC","Percentage","16.2"
"2008","SE11","Stockholm","PC","Percentage","15.8"
"2008","SE12","Östra Mellansverige","PC","Percentage","16.7"
"2008","SE2","Södra Sverige","PC","Percentage","16.8"
"2008","SE21","Småland med öarna","PC","Percentage","16.3"
"2008","SE22","Sydsverige","PC","Percentage","17.9"
"2008","SE23","Västsverige","PC","Percentage","16.1"
"2008","SE3","Norra Sverige","PC","Percentage","17.7"
"2008","SE31","Norra Mellansverige","PC","Percentage","17.2"
"2008","SE32","Mellersta Norrland","PC","Percentage","15.5"
"2008","SE33","Övre Norrland","PC","Percentage","20.0"
"2008","UK","United Kingdom","PC","Percentage","23.2"
"2008","IS","Iceland","PC","Percentage","11.8"
"2008","NO","Norway","PC","Percentage","15.1"
"2008","NO01","Oslo og Akershus","PC","Percentage","15.4"
"2008","NO02","Hedmark og Oppland","PC","Percentage","14.5"
"2008","NO03","Sør-Østlandet","PC","Percentage","15.9"
"2008","NO04","Agder og Rogaland","PC","Percentage","15.0"
"2008","NO05","Vestlandet","PC","Percentage","13.2"
"2008","NO06","Trøndelag","PC","Percentage","17.6"
"2008","NO07","Nord-Norge","PC","Percentage","14.2"
"2008","CH","Switzerland","PC","Percentage","18.1"
"2008","CH01","Région lémanique","PC","Percentage","19.5"
"2008","CH02","Espace Mittelland","PC","Percentage","22.6"
"2008","CH03","Nordwestschweiz","PC","Percentage","15.2"
"2008","CH04","Zürich","PC","Percentage","13.4"
"2008","CH05","Ostschweiz","PC","Percentage","17.1"
"2008","CH06","Zentralschweiz","PC","Percentage","15.8"
"2008","CH07","Ticino","PC","Percentage","25.1"
"2008","MK","North Macedonia","PC","Percentage",":"
"2008","RS","Serbia","PC","Percentage",":"
"2008","RS1","Srbija - sever","PC","Percentage",":"
"2008","RS2","Srbija - jug","PC","Percentage",":"
"2008","TR","Turkey","PC","Percentage","63.9"
"2009","BE","Belgium","PC","Percentage","20.2"
"2009","BG","Bulgaria","PC","Percentage","46.2"
"2009","BG3","Severna i yugoiztochna Bulgaria","PC","Percentage","50.3"
"2009","BG31","Severozapaden","PC","Percentage","53.0"
"2009","BG32","Severen tsentralen","PC","Percentage","56.3"
"2009","BG33","Severoiztochen","PC","Percentage","45.0"
"2009","BG34","Yugoiztochen","PC","Percentage","47.8"
"2009","BG4","Yugozapadna i yuzhna tsentralna Bulgaria","PC","Percentage","41.7"
"2009","BG41","Yugozapaden","PC","Percentage","33.8"
"2009","BG42","Yuzhen tsentralen","PC","Percentage","52.5"
"2009","CZ","Czechia","PC","Percentage","14.0"
"2009","CZ01","Praha","PC","Percentage","10.0"
"2009","CZ02","Strední Cechy","PC","Percentage","11.1"
"2009","CZ03","Jihozápad","PC","Percentage","12.6"
"2009","CZ04","Severozápad","PC","Percentage","19.6"
"2009","CZ05","Severovýchod","PC","Percentage","12.2"
"2009","CZ06","Jihovýchod","PC","Percentage","12.9"
"2009","CZ07","Strední Morava","PC","Percentage","16.1"
"2009","CZ08","Moravskoslezsko","PC","Percentage","18.6"
"2009","DK","Denmark","PC","Percentage","17.6"
